country_iso3,product_id,year,export_value,rca,pci
ITA,97,1995,178220499.01,2.125,0.29
ITA,48,1995,942663511.74,1.474,2.294
ITA,475,1995,5813724.86,4.373,-0.806
ITA,293,1995,73379952.78,0.997,-0.48
ITA,444,1995,259784481.98,5.686,-0.213
ITA,371,1995,655691779.54,0.337,-1.68
ITA,341,1995,172956038.8,1.82,0.504
ITA,140,1995,67297957.58,1.476,-0.43
ITA,186,1995,68960379.38,0.843,-1.875
ITA,134,1995,21096687.52,0.469,-0.159
ITA,255,1995,8884550.79,1.672,1.675
ITA,225,1995,320539464.68,0.355,0.466
ITA,252,1995,608925.52,3.532,-0.188
ITA,208,1995,52997687.15,3.358,0.199
ITA,166,1995,350092080.94,1.084,-1.202
ITA,159,1995,16969884.09,0.886,-0.573
ITA,235,1995,99221083.88,1.647,0.047
ITA,180,1995,10096883.73,1.835,-0.154
ITA,281,1995,1089206699.35,1.877,-1.08
ITA,319,1995,43852752.58,3.545,-1.074
ITA,62,1995,11429989.32,1.284,0.688
ITA,477,1995,2492862.82,0.744,-0.187
ITA,12,1995,110195210.48,0.206,-0.011
ITA,13,1995,64397386.22,1.268,0.297
ITA,80,1995,8810196.69,0.663,0.455
ITA,298,1995,17796306.63,0.559,-0.151
ITA,287,1995,30233968.99,0.345,0.24
ITA,25,1995,369862908.34,0.364,-1.936
ITA,256,1995,8224602.22,1.488,-0.809
ITA,318,1995,10325823.71,1.7,1.547
ITA,114,1995,9209626.7,0.38,-0.23
ITA,70,1995,241805311.19,0.719,0.678
ITA,421,1995,17482770.32,0.471,-1.696
ITA,398,2005,52992770.79,0.849,0.742
ITA,89,2005,3233248.03,1.508,-0.052
ITA,218,2005,6242183.47,0.234,-1.734
ITA,121,2005,27721641.28,0.9,-1.521
ITA,453,2005,6051673370.31,0.501,-2.378
ITA,282,2005,7066347.04,0.749,-0.667
ITA,367,2005,313206933.26,3.015,-1.602
ITA,365,2005,66216587.12,0.749,-0.459
ITA,317,2005,113017821.86,0.918,-0.407
ITA,287,2005,8271490.42,0.268,-0.796
ITA,384,2005,96472907.88,0.095,-1.254
ITA,182,2005,16934599.03,8.076,-1.148
ITA,233,2005,801450.75,3.239,0.703
ITA,348,2005,33284880.95,1.504,1.217
ITA,15,2005,43939557.95,7.445,-0.862
ITA,288,2005,311203831.55,5.895,-0.493
ITA,77,2005,335194.46,1.426,1.172
ITA,414,2005,17978933.07,7.167,-0.383
ITA,306,2005,14137601.05,1.644,0.409
ITA,305,2005,642771806.23,6.825,1.629
ITA,195,2005,134775537.78,2.752,-2.189
ITA,28,2005,4752345.31,6.624,1.181
ITA,103,2005,18389708.73,0.296,-0.94
ITA,410,2005,101410688.6,0.119,-1.299
ITA,230,2005,73159107.41,0.392,0.149
ITA,67,2005,6376848.74,0.482,2.29
ITA,59,2005,19809230.11,0.159,-1.571
ITA,56,2005,66888028.79,0.822,0.148
ITA,113,2005,997550.89,0.67,-0.004
ITA,360,2005,19948232.0,0.791,-1.485
ITA,186,2005,5749405.97,1.092,-1.869
ITA,447,2005,47365928.08,1.1,0.521
ITA,342,2005,22919641.5,2.891,0.26
ITA,170,2005,4237019.12,3.052,1.161
ITA,209,2005,1190011688.44,0.576,-1.869
ITA,475,2005,81557458.39,0.812,2.474
ITA,426,2005,39999098.86,0.604,0.486
ITA,477,2005,377780803.49,1.385,-0.053
ITA,41,2005,280556144.03,0.768,-0.647
ITA,11,2005,44837318.96,0.214,-0.337
ITA,487,2005,803486281.83,9.667,1.52
ITA,275,2005,945983.23,3.562,1.106
ITA,131,2005,44754149.52,6.174,-1.299
ITA,9,2005,4016412.36,1.016,1.061
ITA,472,2005,10304089.39,1.071,-1.211
ITA,116,2005,5495707.03,1.232,-0.119
ITA,366,2005,2378539.69,0.469,1.481
ITA,177,2005,135491876.57,1.535,0.921
ITA,444,2005,577167375.99,2.968,-0.895
ITA,36,2005,85491936.64,0.601,2.039
ITA,84,2005,55654013.9,0.964,2.215
ITA,108,2005,102589143.26,3.098,0.513
ITA,22,2005,231971131.43,1.088,1.364
ITA,25,2005,48498908.63,0.901,0.118
ITA,311,2005,85874650.74,0.252,-0.183
ITA,224,2005,389912105.42,0.634,0.326
ITA,464,2005,223229770.8,0.161,-2.132
ITA,458,2005,72684673.96,0.625,-1.134
ITA,129,2005,99180515.47,1.089,-0.513
ITA,64,2005,22266848.11,0.26,0.432
ITA,341,2015,19296206.47,0.431,-0.032
ITA,114,2015,425219218.29,0.272,0.069
ITA,360,2015,328369602.87,0.677,0.49
ITA,169,2015,15423856.61,1.011,-0.17
ITA,281,2015,19930601.93,1.794,1.231
ITA,447,2015,3693690.49,1.142,-1.127
ITA,131,2015,947653582.51,1.411,0.432
ITA,411,2015,33366956.06,3.571,-0.659
ITA,297,2015,12130828.07,0.279,0.435
ITA,401,2015,325664240.71,0.689,0.677
ITA,333,2015,71548424.23,1.318,-1.225
ITA,4,2015,16704954.84,1.275,1.395
ITA,464,2015,22972028.48,0.66,1.156
ITA,42,2015,81366233.69,0.152,0.602
ITA,263,2015,224606337.3,10.276,2.677
ITA,59,2015,34390241.05,1.064,-0.533
ITA,41,2015,2538396.81,0.984,-1.688
ITA,49,2015,26939543.0,1.236,0.629
ITA,62,2015,10556431518.92,1.002,-0.438
ITA,451,2015,84730319.56,3.396,-0.616
ITA,153,2015,270655928.3,2.505,0.803
ITA,18,2015,7064724681.87,0.566,2.615
ITA,475,2015,705181422.93,0.147,-0.87
ITA,290,2015,8748813.84,0.529,1.215
ITA,78,2015,21152603.09,2.562,0.352
ITA,446,2015,56256993.77,0.453,2.004
ITA,416,2015,4690081.79,1.498,-0.241
ITA,162,2015,270039770.14,0.435,-1.625
ITA,331,2015,3443372.49,0.558,-0.662
ITA,40,2015,15813258.61,0.978,0.306
ITA,269,2015,468331045.09,2.64,-1.052
ITA,353,2015,1015998205.09,1.598,0.859
ITA,54,2015,2290555356.85,0.879,0.043
ITA,56,2015,11569321.94,2.986,-0.255
ITA,186,2015,225515876.89,0.349,-0.167
ITA,221,2015,6653582.07,1.301,0.595
ITA,16,2015,3055222.1,0.797,0.632
ITA,301,2015,181042411.42,0.383,-0.051
ITA,151,2015,15212898.76,0.625,0.294
ITA,145,2015,156616812.33,0.25,-0.347
ITA,103,2015,2725922.2,3.996,0.431
ITA,125,2015,8161720.33,0.67,-0.315
ITA,35,2015,28082704.03,1.957,0.655
ITA,261,2015,312850.85,0.749,0.878
ITA,463,2015,79915855.28,0.658,-0.144
ITA,321,2015,18433831.95,0.336,1.388
ITA,231,2015,77477306.75,2.114,-0.158
ITA,199,2015,66175233.05,0.212,1.262
ITA,141,2015,151640566.64,0.876,0.232
ITA,448,2015,84292818.99,0.795,0.528
ITA,318,2015,7185132.43,0.416,0.91
ITA,205,2015,84581241.14,0.499,0.59
ITA,116,2015,7285491.1,0.918,-1.82
ITA,80,2015,22906922.43,0.107,-0.766
ITA,288,2015,303033180.67,1.179,1.118
ITA,232,2015,35312586.34,0.67,-0.424
ITA,165,2015,1258805.18,0.824,0.061
ITA,433,2015,113277062.37,0.206,-0.157
ITA,489,2015,1909822.13,1.293,0.354
ITA,264,2015,15010473.21,0.466,0.487
ITA,137,2023,29865355.37,0.234,1.317
ITA,168,2023,52208323.25,0.447,0.457
ITA,421,2023,122080126.8,5.346,1.214
ITA,131,2023,33528247.82,0.233,0.011
ITA,138,2023,551491308.79,1.047,-0.506
ITA,319,2023,72167200.57,2.376,-0.045
ITA,475,2023,33493522.09,0.498,-0.887
ITA,224,2023,55330133.38,0.843,1.536
ITA,446,2023,14578870.0,7.226,0.493
ITA,156,2023,810290.12,0.276,0.414
ITA,201,2023,6151669.84,1.084,0.306
ITA,209,2023,78076779.1,0.336,-0.749
ITA,140,2023,6362883.14,0.744,-1.728
ITA,282,2023,4582657.6,0.303,-0.138
ITA,420,2023,186019683.92,0.58,0.101
ITA,327,2023,633810270.43,0.364,0.18
ITA,231,2023,204880441.85,0.494,0.376
ITA,226,2023,1613327.13,0.112,0.596
ITA,415,2023,125540007.33,0.3,1.117
ITA,180,2023,44014673.28,1.422,0.469
ITA,205,2023,12789980430.77,2.47,-1.025
ITA,158,2023,87570182.77,0.959,1.492
ITA,48,2023,1418339.16,0.768,-0.813
ITA,331,2023,51840766.54,0.18,-0.563
ITA,290,2023,19284333.27,3.899,-0.933
ITA,397,2023,20192530.81,2.252,0.308
ITA,367,2023,14586372.63,1.57,-1.849
ITA,54,2023,171562872.68,1.507,0.892
ITA,170,2023,76099389.17,0.465,0.201
ITA,160,2023,953170756.73,0.39,1.05
ITA,335,2023,4803806.99,2.297,-0.115
ITA,466,2023,199341961.03,0.6,-1.533
ITA,212,2023,20005110.41,2.381,-1.065
ITA,221,2023,281950251.07,1.075,-0.627
ITA,200,2023,179617966.78,0.473,1.363
ITA,414,2023,712249253.56,2.314,-0.219
ITA,102,2023,21180587.57,0.826,0.528
ITA,211,2023,22833009.08,1.336,0.898
ITA,227,2023,14628159.94,0.232,0.724
ITA,97,2023,16787237.48,1.18,0.164
ITA,39,2023,100393056.01,0.92,1.556
ITA,422,2023,79758057.95,0.462,-0.945
ITA,11,2023,3419795654.29,1.116,0.392
ITA,220,2023,214245942.57,0.126,-0.147
ITA,230,2023,2293625.97,0.293,-0.979
ITA,68,2023,18509656.15,0.729,-1.234
ITA,157,2023,33448931.58,0.322,0.233
ITA,358,2023,1081106495.47,0.882,0.161
ITA,371,2023,413957066.81,2.073,0.069
ITA,43,2023,56818550.52,0.645,0.03
ITA,183,2023,59235996.08,0.296,-0.716
ITA,255,2023,6086371.64,2.481,0.821
ITA,182,2023,3120627.53,3.561,-2.02
ITA,21,2023,308361007.96,0.231,1.318
ITA,478,2023,394083021.36,1.75,1.848
ITA,312,2023,9037130.96,1.976,0.804
ITA,372,2023,40478433.01,0.762,0.902
ITA,162,2023,74117132.81,0.608,0.195
ITA,458,2023,25801537.87,3.127,0.099
ITA,190,2023,10952263.47,0.733,-1.633
ESP,354,1995,70855479.15,0.406,-1.352
ESP,120,1995,280788388.55,0.416,-0.372
ESP,77,1995,82748751.72,0.832,0.091
ESP,115,1995,51752020.5,1.775,-2.415
ESP,423,1995,20824431.31,1.114,1.171
ESP,464,1995,33251884.48,0.401,1.356
ESP,71,1995,17006712.44,1.234,-0.812
ESP,282,1995,94985743.91,2.559,-0.618
ESP,262,1995,67300039.49,1.128,1.152
ESP,362,1995,268555827.73,0.386,-0.832
ESP,348,1995,26396514.87,0.067,0.499
ESP,337,1995,1150010328.39,1.111,0.741
ESP,374,1995,6589952.84,6.95,-0.351
ESP,413,1995,16921424.35,0.096,0.346
ESP,58,1995,31490904.84,1.52,-1.657
ESP,431,1995,92166003.86,1.61,0.655
ESP,336,1995,86517678.86,0.586,-0.82
ESP,64,1995,182625912.27,0.868,-0.916
ESP,80,1995,30472457.92,1.318,0.822
ESP,11,1995,373279472.07,0.106,-0.408
ESP,190,1995,112333442.49,0.588,-0.001
ESP,174,1995,16185402.7,1.65,0.456
ESP,59,1995,606023830.17,4.019,-0.249
ESP,68,1995,13236079.02,2.416,-0.067
ESP,315,1995,677206018.91,1.934,0.716
ESP,244,1995,46520.17,2.219,-0.616
ESP,34,1995,1246549259.7,2.751,1.256
ESP,245,1995,72331070.5,1.485,0.535
ESP,3,1995,7144894.71,1.339,0.479
ESP,145,1995,196602335.12,2.194,0.616
ESP,233,1995,185669306.64,0.91,-1.366
ESP,172,1995,11088826.64,0.3,0.265
ESP,389,1995,221279997.52,2.092,-0.782
ESP,377,1995,6433269.89,0.167,0.577
ESP,347,1995,345325367.94,0.542,-0.481
ESP,46,1995,1912018.72,1.717,0.496
ESP,39,1995,68144669.39,2.462,-0.665
ESP,107,1995,30871775.78,3.59,-0.434
ESP,293,1995,135063505.49,1.088,0.407
ESP,61,1995,6301076.63,1.503,-0.714
ESP,422,1995,121611884.35,0.322,1.449
ESP,183,1995,940752373.67,0.149,-0.038
ESP,33,1995,41988536.75,0.474,1.013
ESP,358,1995,92449412.36,0.437,0.589
ESP,300,1995,111227561.63,0.571,-1.033
ESP,288,1995,14342307.04,0.446,0.762
ESP,396,1995,22386948.52,0.249,-1.204
ESP,53,1995,613922398.27,6.186,0.468
ESP,54,1995,9692415.31,1.115,0.978
ESP,274,1995,6082807.17,0.331,1.906
ESP,448,1995,71014844.2,0.369,-1.573
ESP,278,1995,385011202.42,0.897,-0.885
ESP,16,1995,19191251.95,1.036,0.515
ESP,31,1995,19142788.8,1.08,0.969
ESP,294,1995,8292375.2,0.578,-0.214
ESP,153,1995,40999993.09,0.367,0.647
ESP,82,1995,172284229.49,1.164,-0.523
ESP,19,1995,301091781.31,1.472,0.191
ESP,42,1995,71943271.92,1.237,0.399
ESP,199,1995,3352695.4,0.58,1.145
ESP,468,2005,175364.94,12.105,-1.809
ESP,6,2005,102793129.4,1.149,-2.282
ESP,129,2005,205063996.62,5.028,-1.098
ESP,373,2005,3191846.12,0.535,-1.229
ESP,79,2005,10557646.91,2.318,-0.649
ESP,181,2005,62084947.89,0.907,-0.85
ESP,316,2005,123191224.02,0.368,0.291
ESP,477,2005,8715217.95,0.73,1.175
ESP,128,2005,2431519.44,1.149,1.218
ESP,273,2005,136013132.44,1.677,0.41
ESP,441,2005,3838346619.29,3.393,0.179
ESP,175,2005,464100521.32,0.619,-0.417
ESP,117,2005,6104152.32,0.667,1.112
ESP,58,2005,60935482.15,0.734,0.991
ESP,354,2005,9330295.68,7.534,-1.05
ESP,287,2005,2283933.8,6.887,-0.093
ESP,217,2005,20403731.1,1.077,0.376
ESP,90,2005,640951259.17,4.673,-0.02
ESP,243,2005,65090483.35,2.187,0.32
ESP,356,2005,38758940.49,4.872,0.316
ESP,350,2005,16712908.13,4.479,0.065
ESP,143,2005,20762936.05,0.998,1.93
ESP,76,2005,1181579.26,0.614,0.31
ESP,361,2005,96032046.56,2.059,0.269
ESP,312,2005,10233920.34,2.302,-1.694
ESP,244,2005,3646094.08,0.512,-0.926
ESP,145,2005,23254898.68,1.222,2.101
ESP,199,2005,138072447.35,1.292,-1.346
ESP,370,2005,5000360.64,1.182,1.015
ESP,157,2005,6613248.17,0.777,-1.677
ESP,160,2005,39067676.08,2.409,-0.736
ESP,432,2005,558588678.63,1.1,0.353
ESP,284,2005,11294606.26,0.117,-0.444
ESP,137,2005,2161483.69,0.999,1.057
ESP,74,2005,172851294.81,0.355,-1.318
ESP,140,2005,26354648.41,0.266,-0.141
ESP,178,2005,334063969.92,0.939,-0.466
ESP,480,2005,116916814.55,2.183,-0.544
ESP,475,2005,2004529.85,0.958,1.004
ESP,459,2005,41272273.91,0.627,0.403
ESP,481,2005,218049419.56,5.731,-0.188
ESP,249,2005,2253126022.03,0.663,1.148
ESP,254,2005,2178628.43,1.603,1.407
ESP,84,2005,162947148.82,2.716,2.075
ESP,183,2005,40902683.53,1.266,-0.279
ESP,208,2005,178399990.08,3.63,-0.059
ESP,279,2005,143138539.92,0.373,0.578
ESP,135,2005,17146729.29,0.826,-0.172
ESP,226,2005,42522316.49,1.055,0.18
ESP,438,2005,53127343.54,2.602,0.555
ESP,401,2005,48667087.22,0.224,-0.854
ESP,218,2005,55261137.85,0.49,2.267
ESP,120,2005,181150896.25,0.245,-0.586
ESP,404,2005,27696099.37,1.079,0.632
ESP,377,2005,90890969.28,1.241,0.169
ESP,242,2005,242846906.86,2.891,0.903
ESP,114,2005,974157.01,1.206,0.515
ESP,425,2005,1017629.75,3.099,0.161
ESP,307,2005,981596324.37,0.369,0.132
ESP,133,2005,148850367.0,2.213,0.122
ESP,33,2015,247737886.29,1.017,1.146
ESP,313,2015,21700512.38,0.448,-0.102
ESP,250,2015,39628112.99,1.126,0.233
ESP,359,2015,488600438.72,0.344,-1.149
ESP,68,2015,250360754.65,0.786,0.27
ESP,398,2015,62756857.43,0.208,2.827
ESP,73,2015,44173837.46,1.003,-0.361
ESP,462,2015,136226385.35,1.077,-2.015
ESP,129,2015,233121303.17,0.775,-0.546
ESP,423,2015,30093334.98,0.713,0.854
ESP,192,2015,662319235.91,1.446,1.209
ESP,48,2015,58689643.13,1.019,0.061
ESP,194,2015,130944458.76,14.479,0.647
ESP,232,2015,103994822.63,0.071,0.005
ESP,343,2015,72193360.86,1.74,3.085
ESP,260,2015,15888964.61,2.522,-0.883
ESP,268,2015,807004.08,1.774,-0.648
ESP,266,2015,41473363.68,0.125,-0.493
ESP,184,2015,899610543.89,0.419,1.118
ESP,446,2015,128154335.84,0.384,0.215
ESP,151,2015,20977884.98,1.178,-0.625
ESP,119,2015,38914488.34,0.483,-1.558
ESP,188,2015,558289243.06,1.254,-0.939
ESP,190,2015,575553875.89,0.43,-0.843
ESP,202,2015,556325013.47,0.802,1.017
ESP,474,2015,61939426.69,0.367,0.077
ESP,208,2015,915221963.08,0.947,1.898
ESP,374,2015,85274195.81,0.106,-0.429
ESP,488,2015,77217516.88,0.196,-0.198
ESP,60,2015,62953198.87,3.021,0.074
ESP,274,2015,24244865.7,5.399,-0.627
ESP,39,2015,8001330.18,1.194,-0.633
ESP,399,2015,97441907.2,0.503,2.065
ESP,245,2015,18076203.59,1.251,0.82
ESP,115,2015,35929914.71,2.081,0.005
ESP,7,2015,19167381.54,0.831,0.053
ESP,230,2015,138634215.05,0.82,0.516
ESP,464,2015,600994829.44,1.422,0.336
ESP,175,2015,8868585.21,3.354,-0.082
ESP,66,2015,19480327.95,2.161,1.294
ESP,131,2015,46678134.34,0.91,0.06
ESP,404,2015,61100268.92,0.607,-0.375
ESP,80,2015,45461760.52,0.176,-1.14
ESP,440,2015,14240139.74,1.197,-0.048
ESP,206,2015,367843529.25,1.226,-0.395
ESP,133,2015,114177816.81,0.29,-2.824
ESP,163,2015,591536128.84,1.385,-0.899
ESP,134,2015,31120922.86,0.557,0.286
ESP,309,2015,145891797.25,1.228,1.683
ESP,340,2015,165997957.26,0.681,-0.565
ESP,35,2015,9336221.18,1.319,-1.371
ESP,385,2015,2962480.41,0.816,0.272
ESP,212,2015,377444655.63,0.199,-0.231
ESP,170,2015,4224483.29,1.033,2.192
ESP,460,2015,11265096.97,1.726,-1.573
ESP,282,2015,15455825.83,0.245,0.457
ESP,10,2015,1634403.79,1.177,0.886
ESP,407,2015,198920961.62,0.668,0.089
ESP,101,2015,29117481.89,0.643,0.395
ESP,105,2015,8920477.76,0.501,-0.207
ESP,31,2023,325478080.76,0.742,0.11
ESP,299,2023,789558490.21,1.712,0.493
ESP,181,2023,107628326.58,1.871,0.138
ESP,110,2023,22213867.14,1.725,-0.136
ESP,193,2023,39445494.53,0.272,0.595
ESP,68,2023,76527852.4,1.326,-0.146
ESP,404,2023,387886934.41,0.531,-1.346
ESP,483,2023,20006101.24,0.53,0.838
ESP,30,2023,1022141872.6,0.822,0.771
ESP,318,2023,13720965.01,3.363,0.445
ESP,43,2023,381802960.17,0.439,-0.611
ESP,399,2023,290143.79,3.66,0.045
ESP,298,2023,25477026.05,0.222,-1.485
ESP,188,2023,17222346.14,1.088,-0.891
ESP,134,2023,34031459.33,0.295,-0.113
ESP,397,2023,54258631.89,0.579,-0.54
ESP,281,2023,178208928.81,0.797,1.521
ESP,433,2023,139558124.13,0.345,1.427
ESP,13,2023,19939935.49,0.209,-1.026
ESP,37,2023,213102171.99,0.478,1.487
ESP,60,2023,1782157383.28,0.81,1.065
ESP,34,2023,219025731.35,0.749,-0.742
ESP,53,2023,146184210.81,0.763,0.609
ESP,21,2023,40225090.06,0.862,-0.451
ESP,264,2023,7168525069.4,0.46,1.338
ESP,337,2023,199268767.0,1.059,1.373
ESP,377,2023,88343270.08,0.445,-0.55
ESP,223,2023,340460986.25,0.909,2.185
ESP,365,2023,101489481.21,0.911,-0.757
ESP,293,2023,7116557534.18,3.203,-0.569
ESP,460,2023,55997926.56,1.549,1.089
ESP,350,2023,70044383.68,0.553,-0.828
ESP,463,2023,115096695.03,1.915,0.001
ESP,66,2023,11289846.9,3.24,-1.144
ESP,304,2023,4638018.97,2.064,-0.15
ESP,248,2023,122699052.35,0.611,-1.365
ESP,313,2023,35720860.54,4.527,0.013
ESP,160,2023,53181405.05,0.606,1.047
ESP,486,2023,1283648.65,0.11,1.319
ESP,466,2023,73945094.98,0.854,0.084
ESP,282,2023,11591052.38,6.623,0.814
ESP,474,2023,169454381.71,0.664,-0.043
ESP,361,2023,19281492.63,0.737,-0.563
ESP,172,2023,25635663.76,2.884,-1.292
ESP,490,2023,234821705.49,27.813,-0.222
ESP,482,2023,865308776.95,0.837,-0.184
ESP,156,2023,16652011.35,1.161,0.237
ESP,125,2023,23198972.94,1.99,0.362
ESP,219,2023,18032512.25,2.594,1.789
ESP,392,2023,57357044.26,1.585,1.346
ESP,190,2023,63539324.31,1.995,0.532
ESP,80,2023,2039683213.1,2.238,1.145
ESP,470,2023,80558247.59,1.319,0.598
ESP,405,2023,394758460.54,0.235,-0.825
ESP,111,2023,29268192.56,1.71,0.376
ESP,448,2023,7315071.89,1.096,-0.376
ESP,370,2023,20041970.2,3.359,1.63
ESP,429,2023,15092422.96,0.87,0.439
ESP,270,2023,918718820.29,3.35,0.456
ESP,217,2023,434501311.4,0.318,0.566
TUR,383,1995,385580038.93,0.767,-0.567
TUR,11,1995,214003634.19,0.703,-1.025
TUR,431,1995,28259077.22,6.295,0.827
TUR,35,1995,39061663.77,0.884,-0.326
TUR,373,1995,268992277.63,0.125,1.203
TUR,126,1995,252527100.49,1.082,-0.318
TUR,184,1995,16119943.12,0.16,2.363
TUR,405,1995,288691791.3,0.231,0.353
TUR,327,1995,28362650.93,1.386,-0.499
TUR,225,1995,10639409.14,3.665,-0.303
TUR,402,1995,97256824.72,0.426,-2.527
TUR,147,1995,13962863.66,2.051,1.788
TUR,249,1995,48809853.53,1.436,0.09
TUR,377,1995,28818592.89,1.25,0.249
TUR,6,1995,25860296.92,1.286,-1.197
TUR,131,1995,35977241.7,0.454,1.724
TUR,30,1995,571719529.97,2.367,2.15
TUR,164,1995,91259345.82,1.282,-1.796
TUR,157,1995,52580654.87,0.465,2.066
TUR,190,1995,42178561.26,0.294,-0.274
TUR,62,1995,45190581.61,3.739,-0.154
TUR,83,1995,1219008118.75,2.235,2.306
TUR,248,1995,253392707.86,2.576,0.088
TUR,478,1995,369628611.12,0.635,-0.469
TUR,300,1995,179222929.35,1.465,1.091
TUR,221,1995,181632084.4,0.324,-0.516
TUR,231,1995,136537302.11,0.434,1.421
TUR,459,1995,247442538.53,2.104,0.477
TUR,346,1995,104701571.09,0.253,-0.673
TUR,36,1995,102831632.31,0.247,-0.056
TUR,219,1995,193937809.53,2.708,-1.87
TUR,91,1995,85926454.99,1.886,-0.05
TUR,49,1995,890287.66,1.036,-0.292
TUR,321,1995,18986680.27,0.186,-1.307
TUR,325,1995,570965432.06,1.178,0.346
TUR,356,1995,35773441.79,0.328,0.444
TUR,181,1995,23546709.5,1.793,-1.063
TUR,460,1995,275329684.49,2.202,-0.253
TUR,264,1995,768082363.58,0.173,-0.568
TUR,382,1995,22566189.06,1.606,-0.832
TUR,209,1995,29829855.27,11.16,-1.409
TUR,475,1995,11912852.28,0.751,-0.171
TUR,250,1995,5050849667.09,1.433,0.889
TUR,292,1995,16945591.4,2.237,-1.478
TUR,329,1995,25118141.93,1.002,-0.066
TUR,309,1995,15952744.87,8.601,0.284
TUR,73,1995,37016317.11,4.571,-1.23
TUR,4,1995,3466091.07,2.354,-0.894
TUR,391,1995,1026856727.66,0.536,0.882
TUR,323,1995,30340116.14,0.547,-0.555
TUR,245,1995,290056396.28,3.637,-0.141
TUR,427,1995,148017445.32,0.619,-0.291
TUR,143,1995,134354515.62,0.749,-1.694
TUR,102,1995,38879314.77,2.392,0.486
TUR,307,1995,44793823.91,0.406,1.141
TUR,374,1995,11572341.51,0.831,-0.409
TUR,408,1995,679835835.59,0.698,-0.158
TUR,140,1995,95284237.58,2.714,-1.744
TUR,420,1995,40470935.44,0.634,0.963
TUR,317,1995,22213252.13,1.259,0.776
TUR,365,2005,110730674.49,1.098,-0.129
TUR,372,2005,99331454.42,0.266,-0.385
TUR,163,2005,81567272.76,0.196,0.772
TUR,337,2005,5187243.78,0.28,-0.944
TUR,456,2005,1194838152.56,1.444,-0.473
TUR,156,2005,73132521.81,0.112,1.473
TUR,305,2005,2368611.27,0.46,0.315
TUR,413,2005,126085177.07,0.073,0.356
TUR,258,2005,5656050.56,1.269,0.168
TUR,212,2005,471587332.33,2.148,-0.972
TUR,207,2005,6479648.84,0.296,1.434
TUR,119,2005,19403199.7,2.266,-0.815
TUR,171,2005,3856122.25,2.914,0.454
TUR,176,2005,3317814.31,2.331,-1.159
TUR,59,2005,16956850.49,2.302,0.5
TUR,397,2005,925436.14,3.222,-1.339
TUR,158,2005,32777797.08,2.883,-1.02
TUR,428,2005,33779041.26,1.207,1.164
TUR,128,2005,15876396.73,1.552,-1.837
TUR,127,2005,5080064.44,4.487,-1.26
TUR,371,2005,87515467.42,5.086,0.912
TUR,46,2005,410281767.99,0.488,0.186
TUR,193,2005,5506857.88,0.241,1.182
TUR,45,2005,1949021.94,1.499,-0.155
TUR,154,2005,179863490.61,1.66,1.168
TUR,181,2005,89026381.51,5.595,1.088
TUR,159,2005,222338193.54,0.444,0.446
TUR,420,2005,131827855.31,1.297,-0.798
TUR,301,2005,48332172.72,0.246,1.108
TUR,160,2005,57663713.77,0.768,-0.366
TUR,114,2005,9925477.16,3.713,-1.123
TUR,382,2005,378878949.21,2.364,0.554
TUR,238,2005,4095317.41,0.72,0.939
TUR,328,2005,226350159.85,0.407,0.495
TUR,248,2005,3453268.14,1.061,-1.597
TUR,225,2005,495163575.42,0.397,-0.107
TUR,446,2005,20006896.04,2.13,-0.976
TUR,62,2005,84700079.34,1.008,1.919
TUR,407,2005,30161746.22,0.521,0.325
TUR,450,2005,127187868.24,0.653,0.533
TUR,233,2005,24736730.89,13.669,-0.656
TUR,113,2005,12272462.15,0.803,0.206
TUR,209,2005,69502414.89,0.611,-1.225
TUR,43,2005,11182895.6,1.252,-1.244
TUR,97,2005,59101045.27,1.216,-1.295
TUR,42,2005,59217507.0,0.883,-2.118
TUR,401,2005,8036006.16,0.114,0.618
TUR,359,2005,7777032.96,0.239,0.258
TUR,143,2005,1703177.11,5.399,-0.143
TUR,452,2005,78821243.78,3.166,-2.108
TUR,169,2005,9833719.11,0.412,-0.175
TUR,490,2005,591958337.99,4.341,-0.104
TUR,374,2005,231757544.95,0.598,-1.45
TUR,437,2005,562764178.57,0.515,-0.616
TUR,188,2005,38198527.62,1.973,0.216
TUR,190,2005,21188170.16,0.362,-1.676
TUR,72,2005,1567723.4,2.015,1.527
TUR,307,2005,80016771.25,3.01,0.105
TUR,288,2005,1290372590.59,2.228,-1.547
TUR,278,2005,126837752.92,0.939,1.065
TUR,175,2015,1627272364.95,3.016,1.761
TUR,90,2015,51290270.12,5.428,-1.437
TUR,170,2015,67293508.05,0.908,-0.311
TUR,378,2015,923795660.93,2.054,1.048
TUR,391,2015,3725099.08,0.075,0.435
TUR,37,2015,312571334.65,2.083,1.832
TUR,335,2015,1476652.29,0.951,-1.093
TUR,117,2015,2895885.91,0.858,0.356
TUR,15,2015,1450304245.16,0.551,0.291
TUR,85,2015,31510517.38,3.12,1.468
TUR,48,2015,10444265.35,1.368,-0.162
TUR,458,2015,90305957.59,2.373,-2.504
TUR,177,2015,15410414.44,0.922,-0.155
TUR,208,2015,38455151.5,1.416,1.536
TUR,374,2015,18947008.68,1.827,0.66
TUR,309,2015,100601455.13,1.688,-0.325
TUR,462,2015,37808657.32,0.499,-1.221
TUR,237,2015,953469419.86,1.975,-0.884
TUR,225,2015,38039537.15,0.576,-0.739
TUR,73,2015,379990510.77,2.152,0.742
TUR,192,2015,145127946.19,3.889,0.715
