source_iso3,target_iso3,year,export_value,import_value,log_value,above_threshold
MEX,ARG,2005,910824026.64,1057845523.62,8.9594,FALSE
CAN,KHM,2005,39128189.22,40140497.32,7.5925,FALSE
CAN,IDN,2005,34098542.23,39188503.88,7.5327,FALSE
CAN,LAO,2005,35495109.7,38192487.25,7.5502,FALSE
CAN,MMR,2005,29450946.94,33644412.36,7.4691,FALSE
CAN,PHL,2005,700236004.75,724145964.01,8.8452,FALSE
CAN,SGP,2005,15368273.56,17247338.01,7.1866,FALSE
CAN,VNM,2005,174371825.7,211111089.22,8.2415,FALSE
CAN,USA,2005,22061264.69,25727743.82,7.3436,FALSE
CAN,IND,2005,25493474.01,24242174.14,7.4064,FALSE
CAN,HKG,2005,1162550853.74,1064201831.68,9.0654,FALSE
CAN,GBR,2005,556825814.27,600998029.22,8.7457,FALSE
CAN,AUS,2005,361759496.22,411537455.05,8.5584,FALSE
CAN,BRA,2005,876142421.06,870696508.54,8.9426,FALSE
CAN,ZAF,2005,123057476.21,112243104.66,8.0901,FALSE
CAN,NLD,2005,1784282009.72,1647854867.34,9.2515,FALSE
CAN,ESP,2005,299119831.15,256675575.19,8.4758,FALSE
CAN,SAU,2005,107456202.52,126230075.04,8.0312,FALSE
CAN,BGD,2005,320438121.45,340897375.21,8.5057,FALSE
CAN,PAK,2005,237018255.74,261074436.32,8.3748,FALSE
CAN,NGA,2005,93069744.05,96857195.4,7.9688,FALSE
CAN,EGY,2005,387712781.86,422329844.74,8.5885,FALSE
NLD,IDN,2005,2036179725.1,2141626712.45,9.3088,FALSE
NLD,LAO,2005,1646549755.9,1508918647.83,9.2166,FALSE
NLD,MMR,2005,1996796677.82,2322934133.31,9.3003,FALSE
NLD,SGP,2005,2650281201.57,2283481200.87,9.4233,FALSE
NLD,THA,2005,39173917.77,40129757.84,7.593,FALSE
NLD,VNM,2005,240564863.36,265882986.5,8.3812,FALSE
NLD,USA,2005,726268384.09,788558052.22,8.8611,FALSE
NLD,JPN,2005,338929352.88,367832252.15,8.5301,FALSE
NLD,DEU,2005,115440597.57,112006031.21,8.0624,FALSE
NLD,IND,2005,567612771.48,537860406.56,8.7541,FALSE
NLD,TWN,2005,755809114.91,708570752.71,8.8784,FALSE
NLD,FRA,2005,217994720.15,188646787.63,8.3384,FALSE
NLD,AUS,2005,2386165644.18,2665880531.55,9.3777,FALSE
NLD,BRA,2005,602886931.85,689035763.46,8.7802,FALSE
NLD,MEX,2005,142491191.22,127126339.77,8.1538,FALSE
NLD,CAN,2005,716014035.65,675393441.14,8.8549,FALSE
NLD,ITA,2005,758937720.82,661349800.7,8.8802,FALSE
NLD,ESP,2005,348053341.54,350039596.56,8.5416,FALSE
NLD,TUR,2005,648438494.65,802816535.37,8.8119,FALSE
NLD,SAU,2005,30159643604.77,30462307890.83,10.4794,TRUE
NLD,PAK,2005,33570030940.37,41218274770.6,10.526,TRUE
ITA,BRN,2005,1049709412.76,969897026.87,9.0211,FALSE
ITA,IDN,2005,646424347.84,661000110.47,8.8105,FALSE
ITA,MMR,2005,152825152.06,161051134.91,8.1842,FALSE
ITA,PHL,2005,9296066917.81,10886541831.58,9.9683,FALSE
ITA,SGP,2005,1950001383.61,1901183946.15,9.29,FALSE
ITA,VNM,2005,688134932.89,624169999.82,8.8377,FALSE
ITA,CHN,2005,112748373.01,128508629.62,8.0521,FALSE
ITA,USA,2005,2381961778.03,2439799207.48,9.3769,FALSE
ITA,KOR,2005,1457701696.9,1601944779.57,9.1637,FALSE
ITA,DEU,2005,587057605.1,601421526.7,8.7687,FALSE
ITA,HKG,2005,44587514.51,50197027.17,7.6492,FALSE
ITA,AUS,2005,131358546.46,141609195.22,8.1185,FALSE
ITA,BRA,2005,1311857017.28,1315070496.16,9.1179,FALSE
ITA,ZAF,2005,112803953.27,104593501.29,8.0523,FALSE
ITA,MEX,2005,25996230.85,26108284.18,7.4149,FALSE
ITA,CAN,2005,1248137074.55,1204289668.75,9.0963,FALSE
ITA,TUR,2005,1359366465.85,1589380535.23,9.1333,FALSE
ITA,SAU,2005,3572969062.76,3183214363.3,9.553,FALSE
ITA,ARE,2005,121328648.27,114512829.79,8.084,FALSE
ITA,BGD,2005,9011616374.01,7840726113.94,9.9548,FALSE
ITA,EGY,2005,77082783.38,86857719.43,7.887,FALSE
ITA,CHL,2005,363547977.41,385051433.07,8.5606,FALSE
ESP,KHM,2005,564792628.39,687191539.61,8.7519,FALSE
ESP,MYS,2005,78392289.13,90707661.58,7.8943,FALSE
ESP,VNM,2005,67943259.69,84495056.71,7.8321,FALSE
ESP,CHN,2005,145739632.63,181010456.71,8.1636,FALSE
ESP,USA,2005,5173782727.55,6449795658.34,9.7138,FALSE
ESP,JPN,2005,4167551031.85,3744176011.94,9.6199,FALSE
ESP,KOR,2005,114065654.79,141617383.02,8.0572,FALSE
ESP,DEU,2005,2096879403.89,2522843013.42,9.3216,FALSE
ESP,IND,2005,2604402426.18,2668458600.88,9.4157,FALSE
ESP,TWN,2005,314561801.93,290225140.31,8.4977,FALSE
ESP,FRA,2005,553160332.42,524994583.13,8.7429,FALSE
ESP,GBR,2005,35431525.15,34144223.62,7.5494,FALSE
ESP,AUS,2005,1587184315.76,1729907318.33,9.2006,FALSE
ESP,BRA,2005,5142724327.44,6380296492.85,9.7112,FALSE
ESP,RUS,2005,545015900.39,529574539.42,8.7364,FALSE
ESP,MEX,2005,333361513.11,356271625.85,8.5229,FALSE
ESP,CAN,2005,124462475.41,106364594.65,8.095,FALSE
ESP,ITA,2005,5478610328.73,4988827071.55,9.7387,FALSE
ESP,TUR,2005,765387026.66,712152514.83,8.8839,FALSE
ESP,SAU,2005,32081387276.3,38320416204.95,10.5063,TRUE
ESP,BGD,2005,11918234666.88,11635613534.71,10.0762,TRUE
ESP,PAK,2005,324089257.72,335429683.16,8.5107,FALSE
ESP,NGA,2005,954061908.97,1115590074.66,8.9796,FALSE
ESP,CHL,2005,337644493.02,298517197.15,8.5285,FALSE
ESP,ARG,2005,159936882.54,168397559.54,8.2039,FALSE
TUR,LAO,2005,50113166.22,51445385.9,7.7,FALSE
TUR,MYS,2005,1326994563.48,1495071000.64,9.1229,FALSE
TUR,PHL,2005,52915703.33,65603047.43,7.7236,FALSE
TUR,SGP,2005,232579573.88,199361886.22,8.3666,FALSE
TUR,CHN,2005,1560592616.52,1521962633.91,9.1933,FALSE
TUR,USA,2005,422748022.34,389605934.08,8.6261,FALSE
TUR,JPN,2005,972662428.6,1188902668.4,8.988,FALSE
TUR,KOR,2005,712328078.54,763016883.18,8.8527,FALSE
TUR,DEU,2005,37061466.4,31544190.15,7.5689,FALSE
TUR,IND,2005,302411706.16,305464184.05,8.4806,FALSE
TUR,TWN,2005,76004462.99,91312393.53,7.8808,FALSE
TUR,FRA,2005,835370261.39,1018871878.57,8.9219,FALSE
TUR,MEX,2005,9300365175.68,10069786369.87,9.9685,FALSE
TUR,CAN,2005,396480700.43,380000433.43,8.5982,FALSE
TUR,ESP,2005,287148435.48,340372038.65,8.4581,FALSE
TUR,ARE,2005,412185494.72,471836908.1,8.6151,FALSE
TUR,BGD,2005,17954611.0,16766413.97,7.2542,FALSE
TUR,EGY,2005,2480928829.35,2451495580.6,9.3946,FALSE
TUR,ARG,2005,366575747.79,323413112.87,8.5642,FALSE
SAU,BRN,2005,1854188606.39,2192593928.39,9.2682,FALSE
SAU,LAO,2005,354635227.64,304130682.23,8.5498,FALSE
SAU,MMR,2005,1414544752.43,1346008871.22,9.1506,FALSE
SAU,PHL,2005,93629851.02,80031897.71,7.9714,FALSE
SAU,THA,2005,143325961.31,130393821.16,8.1563,FALSE
SAU,CHN,2005,191971276.21,235646248.08,8.2832,FALSE
SAU,USA,2005,175290904.86,211369502.42,8.2438,FALSE
SAU,JPN,2005,540423336.19,612013435.7,8.7327,FALSE
SAU,DEU,2005,2639628606.33,2472489734.87,9.4215,FALSE
SAU,HKG,2005,80654446.33,77373395.21,7.9066,FALSE
SAU,TWN,2005,41926804.05,51789624.35,7.6225,FALSE
SAU,GBR,2005,63262158.19,65867793.27,7.8011,FALSE
SAU,BRA,2005,322253181.97,400028952.55,8.5082,FALSE
SAU,ZAF,2005,55337804.16,57498708.7,7.743,FALSE
SAU,RUS,2005,5653645335.9,6691297638.34,9.7523,FALSE
SAU,NLD,2005,245523649.34,256271530.05,8.3901,FALSE
SAU,ESP,2005,32750432.91,38354387.16,7.5152,FALSE
SAU,BGD,2005,3720547523.45,4310271875.71,9.5706,FALSE
SAU,EGY,2005,41477805.83,42843112.38,7.6178,FALSE
ARE,KHM,2005,1242542519.25,1485186509.31,9.0943,FALSE
ARE,IDN,2005,154617267.81,192026176.43,8.1893,FALSE
ARE,LAO,2005,712674086.88,713559278.74,8.8529,FALSE
ARE,MYS,2005,1146548417.63,1259575962.15,9.0594,FALSE
ARE,MMR,2005,361453398.59,340836810.8,8.5581,FALSE
ARE,SGP,2005,72411988.97,77279150.55,7.8598,FALSE
ARE,THA,2005,1275516089.39,1221165981.54,9.1057,FALSE
ARE,VNM,2005,7130577187.85,6477443033.37,9.8531,FALSE
ARE,CHN,2005,9329793080.59,10547935552.41,9.9699,FALSE
ARE,KOR,2005,1154335378.76,1258471860.67,9.0623,FALSE
ARE,DEU,2005,515428521.0,476369952.32,8.7122,FALSE
ARE,HKG,2005,2622515993.82,2901709381.94,9.4187,FALSE
ARE,AUS,2005,162005908.77,191963270.5,8.2095,FALSE
ARE,BRA,2005,153661436.04,160206133.07,8.1866,FALSE
ARE,RUS,2005,308263262.28,360625477.23,8.4889,FALSE
ARE,MEX,2005,292209040.02,362798250.34,8.4657,FALSE
ARE,CAN,2005,368327195.71,383608744.65,8.5662,FALSE
ARE,NLD,2005,153148424.04,177640290.66,8.1851,FALSE
ARE,ESP,2005,402150210.35,343739582.55,8.6044,FALSE
ARE,BGD,2005,117919524.92,132366557.66,8.0716,FALSE
ARE,NGA,2005,273149770.38,299426429.03,8.4364,FALSE
BGD,BRN,2005,147274069.68,163669410.96,8.1681,FALSE
BGD,KHM,2005,2058045162.3,2042803679.31,9.3135,FALSE
BGD,LAO,2005,7693144336.65,7274229253.82,9.8861,FALSE
BGD,MYS,2005,1003435579.1,922794820.06,9.0015,FALSE
BGD,MMR,2005,578808651.0,587327174.14,8.7625,FALSE
BGD,SGP,2005,145193073.56,143823352.37,8.1619,FALSE
BGD,CHN,2005,3605791217.53,4230298267.5,9.557,FALSE
BGD,KOR,2005,2689557721.9,2798284065.6,9.4297,FALSE
BGD,DEU,2005,337387525.32,369855663.08,8.5281,FALSE
BGD,IND,2005,348433033.63,329496336.95,8.5421,FALSE
BGD,TWN,2005,443509655.91,541127990.47,8.6469,FALSE
BGD,GBR,2005,50576966.54,43169931.93,7.704,FALSE
BGD,AUS,2005,755172994.81,846575767.9,8.878,FALSE
BGD,BRA,2005,2396543150.4,2789487176.35,9.3796,FALSE
BGD,CAN,2005,150086268.41,136043278.86,8.1763,FALSE
BGD,NLD,2005,73786979.46,64599500.11,7.868,FALSE
BGD,ESP,2005,821887688.88,865273585.32,8.9148,FALSE
BGD,SAU,2005,1047956535.28,1272880839.16,9.0203,FALSE
BGD,PAK,2005,73666162.46,66558410.03,7.8673,FALSE
BGD,NGA,2005,2672177870.73,2617219660.73,9.4269,FALSE
BGD,EGY,2005,41034230.67,50377103.25,7.6131,FALSE
BGD,CHL,2005,141876629.82,157183012.36,8.1519,FALSE
BGD,ARG,2005,306312863.5,281669016.3,8.4862,FALSE
PAK,BRN,2005,1462860190.3,1700914428.67,9.1652,FALSE
PAK,LAO,2005,56407650.62,65230455.87,7.7513,FALSE
PAK,MMR,2005,1793747804.19,1995057696.28,9.2538,FALSE
PAK,PHL,2005,2217651646.92,2353473185.72,9.3459,FALSE
PAK,SGP,2005,26561934.51,24468038.29,7.4243,FALSE
PAK,THA,2005,1063110945.47,1033574035.53,9.0266,FALSE
PAK,VNM,2005,93579006.86,80067580.71,7.9712,FALSE
PAK,DEU,2005,69602893.63,80503871.22,7.8426,FALSE
PAK,HKG,2005,18264812.48,17403799.17,7.2616,FALSE
PAK,GBR,2005,1816166388.72,2147424069.52,9.2592,FALSE
PAK,AUS,2005,139689556.38,141676233.39,8.1452,FALSE
PAK,ZAF,2005,94452565.08,89732185.45,7.9752,FALSE
PAK,RUS,2005,11229123.02,12653317.27,7.0503,FALSE
PAK,CAN,2005,20758528360.77,21371741541.77,10.3172,TRUE
PAK,NLD,2005,1796933424.19,1655201495.3,9.2545,FALSE
PAK,ITA,2005,3830841194.65,4131533093.37,9.5833,FALSE
PAK,ESP,2005,414819800.12,432587769.46,8.6179,FALSE
PAK,ARE,2005,5371734996.49,5786478861.79,9.7301,FALSE
NGA,BRN,2005,1595122930.17,1481124228.2,9.2028,FALSE
NGA,KHM,2005,397035634.19,445005451.88,8.5988,FALSE
NGA,IDN,2005,166077276.15,177524307.76,8.2203,FALSE
NGA,MMR,2005,945193905.23,908190222.16,8.9755,FALSE
NGA,PHL,2005,516523786.92,640679564.32,8.7131,FALSE
NGA,SGP,2005,1033807180.14,1022095350.64,9.0144,FALSE
NGA,KOR,2005,331696942.82,311964690.14,8.5207,FALSE
NGA,IND,2005,8252228.99,7682067.01,6.9166,FALSE
NGA,TWN,2005,736284512.19,627732244.27,8.867,FALSE
NGA,FRA,2005,611072.24,713332.79,5.7861,FALSE
NGA,GBR,2005,358197691.94,350521038.35,8.5541,FALSE
NGA,BRA,2005,317503709.35,309998658.48,8.5017,FALSE
NGA,RUS,2005,94043626.1,85588578.0,7.9733,FALSE
NGA,MEX,2005,27121762.0,25923959.06,7.4333,FALSE
NGA,NLD,2005,1057120626.88,1109297015.3,9.0241,FALSE
NGA,ESP,2005,15542447.36,16667127.51,7.1915,FALSE
NGA,PAK,2005,4266213039.5,4886106280.23,9.63,FALSE
NGA,EGY,2005,20661844.52,20222297.93,7.3152,FALSE
NGA,CHL,2005,560899851.74,588483913.38,8.7489,FALSE
EGY,IDN,2005,738945401.19,864254911.62,8.8686,FALSE
EGY,PHL,2005,3283080246.15,2945578696.62,9.5163,FALSE
EGY,THA,2005,1678081482.41,2038205851.59,9.2248,FALSE
EGY,VNM,2005,22652496.02,27250741.7,7.3551,FALSE
EGY,CHN,2005,41939850.83,49795040.2,7.6226,FALSE
EGY,KOR,2005,9923212228.57,12378787503.22,9.9967,FALSE
EGY,DEU,2005,146245675.34,148917213.22,8.1651,FALSE
EGY,IND,2005,6867457.66,6710817.28,6.8368,FALSE
EGY,FRA,2005,3316388437.06,3877644303.71,9.5207,FALSE
EGY,GBR,2005,1202913992.39,1387616572.79,9.0802,FALSE
EGY,ZAF,2005,113826988.76,136380705.98,8.0562,FALSE
EGY,CAN,2005,4950796436.52,5612984294.94,9.6947,FALSE
EGY,NLD,2005,13459083.92,13180773.94,7.129,FALSE
EGY,ITA,2005,258860599.34,236228305.38,8.4131,FALSE
EGY,ESP,2005,268039845.25,318662315.6,8.4282,FALSE
EGY,SAU,2005,174290813.25,191497483.05,8.2413,FALSE
EGY,BGD,2005,13486793215.59,16389725624.73,10.1299,TRUE
EGY,PAK,2005,1642328166.64,1432485030.34,9.2155,FALSE
EGY,NGA,2005,980806582.26,984865284.04,8.9916,FALSE
EGY,ARG,2005,458532454.09,401555700.78,8.6614,FALSE
CHL,BRN,2005,50379108.93,44389428.95,7.7023,FALSE
CHL,KHM,2005,106509681.59,127822316.91,8.0274,FALSE
CHL,SGP,2005,94949153.0,117233527.11,7.9775,FALSE
CHL,VNM,2005,560589958.1,547800857.42,8.7486,FALSE
CHL,CHN,2005,2709754579.83,2331508270.84,9.4329,FALSE
CHL,USA,2005,72660399.62,74980090.6,7.8613,FALSE
CHL,JPN,2005,6863507.1,7557108.27,6.8365,FALSE
CHL,KOR,2005,234760756.54,278924957.13,8.3706,FALSE
CHL,DEU,2005,73467181.67,84924435.02,7.8661,FALSE
CHL,GBR,2005,44218342.64,42816236.18,7.6456,FALSE
CHL,AUS,2005,244847324.71,276192307.36,8.3889,FALSE
CHL,BRA,2005,73828809.24,82199439.62,7.8682,FALSE
CHL,RUS,2005,1214456017.43,1168377189.94,9.0844,FALSE
CHL,CAN,2005,44983902.51,50740280.44,7.6531,FALSE
CHL,ITA,2005,1497507110.38,1629328562.07,9.1754,FALSE
CHL,TUR,2005,5462236.11,5700516.74,6.7374,FALSE
CHL,ARE,2005,1741685601.51,2055383802.05,9.241,FALSE
CHL,EGY,2005,42357565.89,45759980.8,7.6269,FALSE
ARG,BRN,2005,1550032217.61,1643797770.33,9.1903,FALSE
ARG,LAO,2005,4047417463.39,3515273341.78,9.6072,FALSE
ARG,MMR,2005,701487009.59,629259764.77,8.846,FALSE
ARG,PHL,2005,161558890.72,166752209.51,8.2083,FALSE
ARG,THA,2005,454962516.03,441908445.04,8.658,FALSE
ARG,VNM,2005,181505756.72,213851575.25,8.2589,FALSE
ARG,USA,2005,37958093.24,45662085.52,7.5793,FALSE
ARG,JPN,2005,884786751.06,783897077.89,8.9468,FALSE
ARG,KOR,2005,170911281.68,172019825.26,8.2328,FALSE
ARG,IND,2005,7654798.24,6519680.44,6.8839,FALSE
ARG,HKG,2005,735408559.98,697738497.01,8.8665,FALSE
ARG,TWN,2005,285698025.4,345711135.15,8.4559,FALSE
ARG,BRA,2005,2846628353.96,3187238580.21,9.4543,FALSE
ARG,ZAF,2005,203839580.17,209046432.47,8.3093,FALSE
ARG,CAN,2005,10252604508.55,9703787039.67,10.0108,TRUE
ARG,NLD,2005,5283191.75,5210761.6,6.7229,FALSE
ARG,ESP,2005,906259814.14,878526769.0,8.9573,FALSE
ARG,SAU,2005,1895707091.88,1794191687.69,9.2778,FALSE
ARG,CHL,2005,114126243.86,124554314.14,8.0574,FALSE
BRN,KHM,2015,239108898.08,271476654.68,8.3786,FALSE
BRN,MYS,2015,1145685815.14,979604557.94,9.0591,FALSE
BRN,CHN,2015,1555389512.61,1932919056.1,9.1918,FALSE
BRN,USA,2015,191818572.03,198915486.93,8.2829,FALSE
BRN,KOR,2015,14949030.23,13228804.44,7.1746,FALSE
BRN,DEU,2015,628361622.68,584479364.97,8.7982,FALSE
BRN,IND,2015,247640307.29,277753407.71,8.3938,FALSE
BRN,HKG,2015,98264066.79,103658994.84,7.9924,FALSE
BRN,AUS,2015,398397141.91,436107158.49,8.6003,FALSE
BRN,BRA,2015,5599977913.82,5555638143.38,9.7482,FALSE
BRN,ZAF,2015,40154311.67,43576510.97,7.6037,FALSE
BRN,RUS,2015,2587825088.99,2818033700.69,9.4129,FALSE
BRN,CAN,2015,80675658.59,91822911.55,7.9067,FALSE
BRN,ESP,2015,526508709.64,604015307.94,8.7214,FALSE
BRN,TUR,2015,130824978.93,119468761.32,8.1167,FALSE
BRN,PAK,2015,3191106885.57,3445779880.77,9.5039,FALSE
BRN,NGA,2015,6229401152.5,7578182918.55,9.7944,FALSE
BRN,EGY,2015,607686295.78,733687522.68,8.7837,FALSE
BRN,CHL,2015,70778701.68,78549051.88,7.8499,FALSE
KHM,BRN,2015,187132324.54,172819080.25,8.2721,FALSE
KHM,LAO,2015,153006215.63,163059516.39,8.1847,FALSE
KHM,MYS,2015,490017236.03,429844075.18,8.6902,FALSE
KHM,MMR,2015,19880866.28,24796120.73,7.2984,FALSE
KHM,CHN,2015,379842625.0,327768119.09,8.5796,FALSE
KHM,JPN,2015,2295315530.34,2812148195.44,9.3608,FALSE
KHM,KOR,2015,229416765.47,262400532.3,8.3606,FALSE
KHM,DEU,2015,1202773546.93,1221518673.59,9.0802,FALSE
KHM,TWN,2015,3691889916.82,3242887533.25,9.5672,FALSE
KHM,FRA,2015,1410733062.55,1515153948.28,9.1494,FALSE
KHM,AUS,2015,33719304.47,35597253.14,7.5279,FALSE
KHM,BRA,2015,1224689218.93,1250868469.39,9.088,FALSE
KHM,ZAF,2015,2101319903.99,1823713047.88,9.3225,FALSE
KHM,RUS,2015,88274663.59,84264327.39,7.9458,FALSE
KHM,MEX,2015,250487988.71,305023044.97,8.3988,FALSE
KHM,CAN,2015,3338343508.71,3865346510.72,9.5235,FALSE
KHM,NLD,2015,54875045.64,47171088.06,7.7394,FALSE
KHM,ITA,2015,18903954.64,23418279.28,7.2766,FALSE
KHM,ESP,2015,53417158.0,61262026.8,7.7277,FALSE
KHM,TUR,2015,1284619278.0,1396185683.64,9.1088,FALSE
KHM,BGD,2015,367235420.72,397844440.82,8.5649,FALSE
KHM,NGA,2015,289341813.41,352169496.26,8.4614,FALSE
IDN,MYS,2015,295043973.01,310110571.7,8.4699,FALSE
IDN,CHN,2015,8499649236.29,10623027932.88,9.9294,FALSE
IDN,USA,2015,11954219.28,14475654.63,7.0775,FALSE
IDN,JPN,2015,1127652177.42,1024019700.68,9.0522,FALSE
IDN,DEU,2015,184865488.47,223848261.31,8.2669,FALSE
IDN,IND,2015,6397053735.64,6904796693.48,9.806,FALSE
IDN,GBR,2015,1060427967.76,1233838900.34,9.0255,FALSE
IDN,BRA,2015,2595206669.34,2419308341.64,9.4142,FALSE
IDN,ZAF,2015,100366168.92,112226303.51,8.0016,FALSE
IDN,ARE,2015,4314998470.75,4170044301.86,9.635,FALSE
IDN,PAK,2015,320782845.9,305322536.69,8.5062,FALSE
IDN,EGY,2015,1168633342.27,1156776410.9,9.0677,FALSE
IDN,CHL,2015,2019677615.94,2521222754.52,9.3053,FALSE
LAO,KHM,2015,2156701443.18,2556349603.05,9.3338,FALSE
LAO,MYS,2015,435718755.9,511168842.46,8.6392,FALSE
LAO,MMR,2015,76826075.56,74726994.81,7.8855,FALSE
LAO,PHL,2015,876468674.62,899684491.29,8.9427,FALSE
LAO,VNM,2015,88212701.39,108322440.41,7.9455,FALSE
LAO,CHN,2015,20982291.03,23012070.1,7.3219,FALSE
LAO,USA,2015,853761936.78,982183616.89,8.9313,FALSE
LAO,DEU,2015,18248959.76,16992996.15,7.2612,FALSE
LAO,IND,2015,450889425.17,497867786.61,8.6541,FALSE
LAO,HKG,2015,421251265.39,478388271.17,8.6245,FALSE
LAO,FRA,2015,17938383.02,18162675.84,7.2538,FALSE
LAO,BRA,2015,4368849039.48,3754367025.27,9.6404,FALSE
LAO,ZAF,2015,11333881636.34,11414603111.98,10.0544,TRUE
LAO,RUS,2015,18919876.62,18565703.42,7.2769,FALSE
LAO,MEX,2015,14205730770.32,13896601644.95,10.1525,TRUE
LAO,SAU,2015,691311658.4,689003978.15,8.8397,FALSE
LAO,ARE,2015,20866127.03,24567245.83,7.3194,FALSE
LAO,BGD,2015,119895143.52,144618074.99,8.0788,FALSE
LAO,PAK,2015,889970580.95,1074214364.48,8.9494,FALSE
LAO,EGY,2015,399869122.45,399426491.74,8.6019,FALSE
LAO,CHL,2015,22925993904.54,24467791441.56,10.3603,TRUE
LAO,ARG,2015,15280908130.81,16276374888.87,10.1841,TRUE
MYS,PHL,2015,249081459.53,216278639.27,8.3963,FALSE
MYS,SGP,2015,517623901.18,622321241.24,8.714,FALSE
MYS,THA,2015,757898348.72,828334172.57,8.8796,FALSE
MYS,CHN,2015,296129284.54,277695562.06,8.4715,FALSE
MYS,USA,2015,577491037.48,610837266.69,8.7615,FALSE
MYS,JPN,2015,475805755.52,417533395.07,8.6774,FALSE
MYS,DEU,2015,693659191.02,834983784.01,8.8411,FALSE
MYS,HKG,2015,1947125857.5,1887668103.56,9.2894,FALSE
MYS,TWN,2015,941422488.12,1113619033.63,8.9738,FALSE
MYS,FRA,2015,26181010594.88,24043656865.65,10.418,TRUE
MYS,AUS,2015,7046165319.68,8101357977.84,9.848,FALSE
MYS,CAN,2015,441331176.73,485317494.22,8.6448,FALSE
MYS,NLD,2015,314669857.33,333518199.55,8.4979,FALSE
MYS,ESP,2015,744924650.57,804545785.41,8.8721,FALSE
MYS,TUR,2015,4236056237.91,4146100190.22,9.627,FALSE
MYS,SAU,2015,1018407616.37,1187667897.23,9.0079,FALSE
MYS,BGD,2015,55523657.51,63713926.47,7.7445,FALSE
MYS,PAK,2015,773064746.55,770256531.13,8.8882,FALSE
MYS,CHL,2015,318476798.93,345383921.04,8.5031,FALSE
MMR,KHM,2015,25682711.77,29386749.74,7.4096,FALSE
MMR,IDN,2015,539546290916.2,531546291958.08,11.732,TRUE
MMR,MYS,2015,40273079.55,36530959.56,7.605,FALSE
MMR,PHL,2015,195263528.03,193967025.31,8.2906,FALSE
MMR,SGP,2015,20426134.46,19764962.78,7.3102,FALSE
MMR,KOR,2015,604310530.46,547909307.83,8.7813,FALSE
MMR,DEU,2015,488805130.96,486046016.88,8.6891,FALSE
MMR,IND,2015,58563773.8,56835164.21,7.7676,FALSE
MMR,HKG,2015,525059268.97,571934460.16,8.7202,FALSE
MMR,TWN,2015,41591051.52,46886013.88,7.619,FALSE
MMR,GBR,2015,35539598.88,42651888.84,7.5507,FALSE
MMR,AUS,2015,769588241.13,697642507.0,8.8863,FALSE
MMR,BRA,2015,76217563.14,68920814.81,7.8821,FALSE
MMR,CAN,2015,22209312.08,22397722.05,7.3465,FALSE
MMR,ESP,2015,2285624211.13,2772467564.3,9.359,FALSE
MMR,TUR,2015,2281168547.16,1949760084.58,9.3582,FALSE
MMR,SAU,2015,151653835.46,138258484.32,8.1809,FALSE
MMR,ARE,2015,300414381.99,371056886.2,8.4777,FALSE
MMR,BGD,2015,196775395.59,225678195.3,8.294,FALSE
MMR,EGY,2015,1723574374.87,2031253239.55,9.2364,FALSE
MMR,CHL,2015,1280163416.68,1352519873.75,9.1073,FALSE
PHL,KHM,2015,464985143.93,506852745.68,8.6674,FALSE
PHL,THA,2015,671901826.21,601815390.2,8.8273,FALSE
PHL,USA,2015,428997399594.1,503429992891.36,11.6325,TRUE
PHL,IND,2015,3465438249.88,4125966929.01,9.5398,FALSE
PHL,TWN,2015,8418035036.98,10145630135.97,9.9252,FALSE
PHL,FRA,2015,264325668.69,247833806.68,8.4221,FALSE
PHL,AUS,2015,1068000472.09,982869245.77,9.0286,FALSE
PHL,BRA,2015,258127861.55,234208887.52,8.4118,FALSE
PHL,ZAF,2015,303924810.51,281684264.43,8.4828,FALSE
PHL,RUS,2015,34251273.58,30265311.72,7.5347,FALSE
PHL,MEX,2015,5223880985.54,4713740346.17,9.718,FALSE
PHL,CAN,2015,4568303.23,4653622.56,6.6598,FALSE
PHL,NLD,2015,12420590649.19,14349789774.73,10.0941,TRUE
PHL,ITA,2015,461769595.57,543526081.44,8.6644,FALSE
PHL,TUR,2015,124453991.13,129925203.41,8.095,FALSE
PHL,ARE,2015,38271608.61,39525311.9,7.5829,FALSE
PHL,BGD,2015,53738083.52,46722717.09,7.7303,FALSE
PHL,PAK,2015,184588106.36,227912242.89,8.2662,FALSE
PHL,ARG,2015,2259005128.56,2041309863.47,9.3539,FALSE
SGP,KHM,2015,523652795.07,532366453.5,8.719,FALSE
SGP,IDN,2015,42297464.39,43834790.22,7.6263,FALSE
SGP,PHL,2015,4788752767.41,4756209968.67,9.6802,FALSE
SGP,THA,2015,392739289.87,410462326.7,8.5941,FALSE
SGP,VNM,2015,123502489.28,106797814.22,8.0917,FALSE
SGP,CHN,2015,659243294.85,793455850.83,8.819,FALSE
SGP,JPN,2015,7596484670.47,8200238788.11,9.8806,FALSE
SGP,KOR,2015,314286695.88,372772304.6,8.4973,FALSE
SGP,DEU,2015,961596748.09,1040255884.31,8.983,FALSE
SGP,GBR,2015,297221072.48,295430547.12,8.4731,FALSE
SGP,AUS,2015,203168242.94,246657478.39,8.3079,FALSE
SGP,BRA,2015,88843980.03,90771285.41,7.9486,FALSE
SGP,RUS,2015,1415596149.66,1253504053.99,9.1509,FALSE
SGP,MEX,2015,909832651.0,1007556445.94,8.959,FALSE
SGP,CAN,2015,45479869.56,41144986.94,7.6578,FALSE
SGP,NLD,2015,28621350.11,25749038.66,7.4567,FALSE
